"Means Treated","Means Control","Std. Mean Diff.","Var. Ratio","eCDF Mean","eCDF Max","Std. Pair Dist."
28.6751817949552,42.0604199211535,-0.0831445396839421,0.647656488392166,0.0331034482758621,0.0827586206896553,0.385831711368904
0.0948275862068965,0.096551724137931,-0.00657205627170898,NA,0.00172413793103449,0.00172413793103449,0.663777683442606
2.0900887391431,2.20589726510517,-0.0430127946430308,1.00889631247028,0.0191551724137931,0.0775862068965518,0.928019747265311
1.85909771188793,1.85804883965862,0.000442230419714729,0.671732839248772,0.0169479090242113,0.0551724137931035,1.02100675432235
0.125862068965517,0.148275862068966,-0.0837304640538527,NA,0.0224137931034483,0.0224137931034483,0.663402907503603
0.198275862068966,0.208620689655172,-0.024718793443163,NA,0.0103448275862069,0.0103448275862069,0.832199379253155
1.59655172413793,1.63103448275862,-0.0211141284980903,1.0751441745479,0.0252873563218391,0.0655172413793104,0.956470020963488
59.21685451945,52.3685099035638,0.0182611803407302,7.23068063099511,0.0270911573916013,0.0741379310344829,0.255690480877876
0.139655172413793,0.117241379310345,0.0590469347028578,1.22096172787391,0.00747126436781608,0.0120689655172413,0.631347994130557
3.05963747856724,3.29004610890862,-0.0625567411801514,1.20965449625029,0.0256106321839081,0.0965517241379312,0.92424107348679
2.7212638239931,2.96241056806207,-0.0614524833163379,0.597678978577246,0.00761143818334735,0.0655172413793104,0.903498426862794
0.172413793103448,0.213793103448276,-0.101202653325711,0.914099573715114,0.0137931034482759,0.0413793103448276,0.598782365510459
0.33448275862069,0.301724137931034,0.0502957062587008,1.11393846490749,0.010919540229885,0.0172413793103448,0.80737844257388
286976.506354177,74667.9514696762,0.0480366226332765,38.8515095901101,0.0334545549683429,0.0896551724137932,0.0812714338390454
4.95554286911552,8.98942582032759,-0.102466006501125,0.154136051957203,0.0100574712643679,0.0224137931034483,0.345127639184063
460.696669949018,358.733040480715,0.0231069207059462,5.74840534627643,0.0316237641668676,0.0844827586206898,0.168703938276061
197.181300037241,270.22104089382,-0.0555516379240887,0.807196187623189,0.0203685944210482,0.05,0.319738410792742
9.20912548877586,28.0071663283759,-0.245000585530444,0.0863441120829048,0.0271903589021816,0.053448275862069,0.452692297194335
20.2118979992638,31.9783337102603,-0.104561247257482,0.274986871188489,0.0068418171866448,0.0293103448275863,0.452739617356977
0.418857068053448,0.478708042262069,-0.0410983805792093,0.822729103144758,0.0075431034482759,0.0189655172413794,0.550038715818026
0.387819852863793,0.446146381443103,-0.0454440076766487,0.600677549467913,0.00272232304900184,0.0103448275862069,0.601409105991337
0.0206896551724138,0.0327586206896552,-0.0991678829057527,NA,0.0120689655172414,0.0120689655172414,0.439172052868334
0.0413793103448276,0.053448275862069,-0.0627838030787054,NA,0.0120689655172414,0.0120689655172414,0.493301309904113
15.5571861637609,14.809997913943,0.0209734253402033,1.30745215795013,0.0210488505747127,0.0844827586206898,0.484712148848615
9.22793445995207,10.1560434424979,-0.0810034161017244,0.324564554344661,0.0116183385579937,0.0344827586206897,0.996487995430329
0.543389263472414,0.78326307787069,-0.168492933189975,0.642284317770291,0.0309195402298851,0.0586206896551725,0.683584667098079
1.21765645273966,1.11015456418793,0.0407798175486432,1.42265309838429,0.0170330941911594,0.0413793103448276,0.679305754446229
13.6296213718541,19.0978700824827,-0.164312870560628,0.22556272652752,0.0193041871921182,0.05,0.795630111380826
0.6565486273,0.883910908624138,-0.133970074340398,0.530372709278156,0.00869565217391308,0.0448275862068966,0.73092359592879
0.82694378414138,0.893103448275862,-0.0385335771985211,0.750066445153779,0.0033575317604356,0.0155172413793104,0.79695663942197
0.0482758620689655,0.0741379310344828,-0.137441037232292,NA,0.0258620689655172,0.0258620689655172,0.613903299637571
