"Means Treated","Means Control","Std. Mean Diff.","Var. Ratio","eCDF Mean","eCDF Max","Std. Pair Dist."
93.1228035401145,273.713026190192,-0.137351016633352,0.011525794962447,0.0181960976511186,0.0730897009966777,0.24612899716791
0.934385382059801,33.4595107882026,-0.423909855125396,0.00344268750485998,0.0940826496711642,0.224252491694353,0.446932472629407
21.2903013159269,31.0258032424435,-0.0865135584910257,0.0669065379659689,0.0684402960150468,0.196013289036545,0.422480152027725
0.288976388968439,0.497978739830565,-0.143517432610877,1.0057877280862,0.0342838685861942,0.0780730897009967,0.489055419498294
0.177877774857143,0.494626081789037,-0.246788431308844,0.137596500363479,0.0166112956810632,0.0813953488372093,0.461845211905918
0,0.0431893687707641,-0.354876999102694,NA,0.0431893687707641,0.0431893687707641,0.354876999102694
0.0249169435215947,0.0564784053156146,-0.164185455606866,NA,0.0315614617940199,0.0315614617940199,0.38886028959521
22.526987148492,14.8413557023514,0.215734143794736,2.5850513655271,0.0433970099667774,0.101328903654485,0.647845540867997
9.06813809495773,10.2871448101076,-0.106392363434761,0.190692522151158,0.025600271821202,0.0714285714285714,0.933943717161666
0.0509966777408638,0.882943565950166,-0.584378798512427,0.088210944322026,0.101392184780889,0.22093023255814,0.639219148301851
2.11543135095349,1.09555180082226,0.38688159376784,2.43506955478347,0.0988316350420298,0.20265780730897,0.820751426629894
8.51120116226364,19.3484462588704,-0.32564335402876,0.0281122651076375,0.0299299952539155,0.0847176079734218,0.623898848941212
0.0398671096345515,0.986160011631229,-0.557589982339901,0.0127220567946215,0.046583850931677,0.224252491694353,0.586953909869854
1.20019628748837,0.888704318936877,0.181423227791787,0.700898590434432,0.0497901731071865,0.197674418604651,0.891075962296392
0.00498338870431894,0.079734219269103,-0.397254825222903,NA,0.074750830564784,0.074750830564784,0.450222135252624
